          MJD  MJDbin          uJy         duJy        stdev        x2  Nclip  Ngood  Nexcluded     Mask         m  dm
 58283.580629 58283.5     2.269288      5.55948     13.12504  0.625762      0      6          6 0x800000 20.706107 NaN
          NaN 59809.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59810.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59811.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59812.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59813.970452 59813.5     0.712226     5.980027    15.209646  1.463344      0      4          4 0x800000 20.723169 NaN
          NaN 59814.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59815.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59816.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59817.949654 59817.5    -1.339236    10.573928       9.0185  0.243404      0      3          3 0x800000 20.146606 NaN
          NaN 59818.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59819.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59820.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59821.946592 59821.5   -37.992218    11.247568    22.627417  1.992218      0      2          2 0x800000 20.079550 NaN
          NaN 59822.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59823.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59824.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59825.881115 59825.5     2.930279     5.968632     2.986079  0.066072      0      4          4 0x800000 20.602955 NaN
          NaN 59826.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59827.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59828.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59829.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59830.061338 59830.5     9.572687    23.013897    52.512697  1.072506      0      4          4 0x800000 19.161245 NaN
          NaN 59831.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59832.134057 59832.5   -29.549764    19.330231    25.329495  0.375632      0      4          4 0x800000 19.491604 NaN
          NaN 59833.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59834.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59835.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59836.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59837.981184 59837.5    -4.848276    11.958549    16.263456  0.912069      0      2          2 0x800000 20.013001 NaN
 59838.007687 59838.5    15.432117    13.067148    11.313708  0.373723      0      2          2 0x800000 19.556351 NaN
          NaN 59839.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59840.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59841.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59842.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59843.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59844.076172 59844.5     2.192567     6.174709     7.549834  0.437998      0      4          4 0x800000 20.609199 NaN
          NaN 59845.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59846.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59847.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59848.158605 59848.5         -1.0         14.0          NaN       NaN      0      1          1 0x800000 19.841877 NaN
          NaN 59849.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59850.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59851.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59852.063259 59852.5     0.711232     6.336213     7.937254  0.350345      0      4          4 0x800000 20.662740 NaN
 59853.817056 59853.5    -6.442953     5.576823    12.093387   1.35586      0      4          4 0x800000 20.841230 NaN
          NaN 59854.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59855.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59856.071516 59856.5     0.883149    13.168818    19.527758  0.606741      0      4          4 0x800000 19.884326 NaN
 59857.800257 59857.5    10.785373    13.856137    35.767769  1.290332      0      4          4 0x800000 19.602630 NaN
          NaN 59858.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59859.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59860.053752 59860.5    -8.060095    11.249294    26.894857  1.376779      0      4          4 0x800000 20.079384 NaN
 59861.846061 59861.5   -34.316839    43.666874    90.327183  0.784353      0      4          4 0x800000 18.606817 NaN
          NaN 59862.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59863.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59864.075891 59864.5     7.140947     9.301305    16.340135  0.766235      0      4          4 0x800000 20.038439 NaN
 59865.784111 59865.5     7.313725     7.684046    14.468356  1.215686      1      3          4 0x800000 20.194036 NaN
          NaN 59866.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59867.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59868.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59869.820701 59869.5     -20.2532      8.04163    24.337899  3.278107      1      3          4 0x800000 20.443837 NaN
          NaN 59870.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59871.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59872.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59873.786571 59873.5    -3.415684     7.589931    11.528949  0.557281      0      4          4 0x800000 20.506602 NaN
          NaN 59874.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59875.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59876.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59877.804948 59877.5    23.939176    13.274029    21.870833  0.830078      0      4          4 0x800000 19.388608 NaN
          NaN 59878.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59879.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59880.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
   59881.7649 59881.5    11.562941      7.61617    12.110601  0.615592      0      4          4 0x800000 20.058243 NaN
          NaN 59882.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59883.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59884.017397 59884.5   -11.376318    13.067583    11.387127  0.178552      0      4          4 0x800000 19.916709 NaN
          NaN 59885.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59886.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59887.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59888.068115 59888.5      7.10026    16.180959    64.578118  1.645337      0      3          3 0x800000 19.536471 NaN
 59889.764278 59889.5 -1700.761633  1181.063177  3535.533906  0.377942      1      2          3 0x800000 15.026514 NaN
          NaN 59890.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59891.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 59892.015197 59892.5    10.232236    21.880274  1336.277292  2.985233      0      3          3 0x800000 19.199781 NaN
 59893.784788 59893.5     4.724369     7.417772    19.619293  2.007115      0      4          4 0x800000 20.322488 NaN
          NaN 59894.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59895.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59896.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59897.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59898.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59899.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59900.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59901.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59902.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59903.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59904.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59905.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59906.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59907.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59908.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59909.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59910.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59911.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59912.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59913.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59914.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59915.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59916.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59917.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59918.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59919.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59920.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59921.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59922.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59923.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59924.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59925.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59926.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59927.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59928.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59929.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59930.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59931.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59932.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59933.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59934.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59935.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59936.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59937.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59938.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59939.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59940.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59941.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59942.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59943.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59944.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59945.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59946.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59947.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59948.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59949.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59950.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59951.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59952.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59953.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59954.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59955.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59956.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59957.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59958.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59959.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59960.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59961.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59962.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59963.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59964.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59965.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59966.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59967.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59968.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59969.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59970.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59971.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59972.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59973.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59974.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59975.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59976.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59977.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59978.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59979.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59980.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59981.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59982.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59983.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59984.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59985.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59986.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59987.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59988.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59989.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59990.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59991.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59992.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59993.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59994.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59995.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59996.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59997.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59998.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 59999.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60000.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60001.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60002.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60003.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60004.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60005.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60006.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60007.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60008.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60009.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60010.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60011.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60012.399891 60012.5    16.988823    17.835278    15.154757  0.180769      0      4          4 0x800000 19.279609 NaN
          NaN 60013.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60014.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60015.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60016.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60017.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60018.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60019.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60020.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60021.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60022.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60023.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60024.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60025.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60026.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60027.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60028.323676 60028.5   -15.818651     7.589931    21.213203  1.940289      0      4          4 0x800000 20.506602 NaN
          NaN 60029.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60030.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60031.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60032.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60033.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60034.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60035.324864 60035.5     9.890862       7.2756    14.200939  1.067188      0      4          4 0x800000 20.146747 NaN
          NaN 60036.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60037.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60038.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60039.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60040.126656 60040.5     3.144886    12.172178    32.347076  1.887533      0      3          3 0x800000 19.904079 NaN
          NaN 60041.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60042.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60043.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60044.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60045.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60046.083979 60046.5     6.676809    19.532888    34.244221  0.508434      0      4          4 0x800000 19.363125 NaN
 60047.314003 60047.5   -21.872373     9.856213     32.56276  2.614454      0      4          4 0x800000 20.222922 NaN
          NaN 60048.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
  60049.12869 60049.5      10.3232     5.980027    21.087121  3.001138      0      4          4 0x800000 20.271944 NaN
          NaN 60050.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60051.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60052.113026 60052.5    -2.313486     5.149292    13.825442  0.960998      1      7          8 0x800000 20.927828 NaN
          NaN 60053.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60054.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60055.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60056.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60057.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60058.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60059.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60060.997228 60060.5          6.0         22.0          NaN       NaN      0      1          1 0x800000 19.256669 NaN
 60061.011801 60061.5   -17.583613    10.788045    19.731531  0.804843      0      3          3 0x800000 20.124840 NaN
          NaN 60062.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60063.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60064.052954 60064.5    -5.143162      6.97314     5.737305  0.159931      0      4          4 0x800000 20.598626 NaN
          NaN 60065.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60066.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60067.019601 60067.5     2.847859     9.871073    17.423643  0.754824      0      4          4 0x800000 20.121593 NaN
          NaN 60068.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60069.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60070.011267 60070.5    83.916199    47.028994    54.447222  0.103061      0      2          2 0x800000 18.019528 NaN
 60071.236962 60071.5    24.609541    16.876007    52.697249  2.117068      0      4          4 0x800000 19.208913 NaN
 60072.969978 60072.5    -12.32711    13.379053    25.889187  0.828645      0      4          4 0x800000 19.891133 NaN
          NaN 60073.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60074.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60075.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60076.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60077.271849 60077.5     1.527938     8.193056     4.654747  0.079923      0      4          4 0x800000 20.358103 NaN
          NaN 60078.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60079.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60080.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60081.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60082.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60083.374029 60083.5   -13.307702    16.390428    44.062456   1.57041      0      5          5 0x800000 19.670721 NaN
          NaN 60084.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60085.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60086.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60087.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60088.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60089.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60090.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60091.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60092.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60093.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60094.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60095.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60096.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60097.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60098.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60099.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60100.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60101.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60102.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60103.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60104.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60105.965833 60105.5    -9.780146     6.057226    14.306176  1.596293      0      4          4 0x800000 20.751512 NaN
          NaN 60106.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60107.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60108.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60109.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60110.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60111.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60112.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60113.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60114.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60115.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
