          MJD  MJDbin           uJy         duJy         stdev        x2  Nclip  Ngood  Nexcluded     Mask         m       dm
 57232.299952 57232.5         -21.5        258.0           NaN       NaN      0      1          1 0x800000 16.678148      NaN
          NaN 59268.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59269.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59270.505008 59270.5     80.146593    10.461226     43.162484  4.870802      0      4          4 0x800000 19.140287 0.141717
          NaN 59271.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59272.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59273.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59274.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59275.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59276.641116 59276.5     62.813929     7.737911     10.404326  0.451781      0      4          4 0x800000 19.404860 0.133749
          NaN 59277.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59278.562452 59278.5     92.085907    18.185293     46.492831  0.211518      0      4          4 0x800000 18.989517 0.214413
          NaN 59279.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59280.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59281.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59282.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59283.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59284.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59285.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59286.484047 59286.5    151.703448    41.854922      8.485281  0.020267      1      2          3 0x800000 18.447511 0.299554
          NaN 59287.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59288.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59289.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59290.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59291.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59292.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59293.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59294.590994 59294.5     61.978531     4.458055     10.372239   1.43312      0      4          4 0x800000 19.419397 0.078096
          NaN 59295.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59296.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59297.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59298.508969 59298.5     50.501008     10.85884     29.533879  1.043892      0      4          4 0x800000 19.641750 0.233457
 59299.493445 59299.5     73.201973    12.507525     57.366512  0.798519      0      4          4 0x800000 19.238693 0.185512
 59300.473532 59300.5     59.428239    27.963452    100.297474  1.377102      0      4          4 0x800000 18.509244      NaN
          NaN 59301.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59302.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59303.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59304.433047 59304.5     63.708108     9.354947     16.217275  0.739663      0      4          4 0x800000 19.389513 0.159430
          NaN 59305.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59306.578699 59306.5     72.167295     5.980027     20.402206  3.042868      0      4          4 0x800000 19.254149 0.089968
          NaN 59307.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59308.620898 59308.5     70.861447     14.68062     45.551253  0.337216      0      4          4 0x800000 19.273975 0.224936
          NaN 59309.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59310.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59311.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59312.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59313.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59314.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59315.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59316.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59317.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59318.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59319.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59320.440063 59320.5     61.800416     5.833058     10.340052  0.755186      0      4          4 0x800000 19.422522 0.102478
          NaN 59321.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59322.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 59323.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
 59324.452588 59324.5     47.038008      5.13131     23.355941  3.741841      0      5          5 0x800000 19.718878 0.118441
          NaN 59325.5           NaN          NaN           NaN       NaN      0      0          0 0x800000       NaN      NaN
