,ID,Name,RA,DEC,Obj. Type,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
155,55321,SN 2020edh,17:16:23.960,+40:48:29.27,SN IIn,0.033,SDSS J171623.88+404826.0,0.033,"ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",SIRAH,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20aaswzdm,"ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","FTN - FLOYDS-N, LT - SPRAT",1,1,,19.9105,g-ZTF,2020-03-06 11:09:32.000,ALeRCE,,2020TNSTR.732....1F,2020TNSCR.775....1P,
156,55007,SN 2020dtd,14:10:43.410,+58:49:51.06,SN IIn,0.06954,WISEA J141043.41+584951.0,0.069501,"ALeRCE, ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts",,ATLAS; GaiaAlerts; ZTF,ZTF20aartnkv,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",FTN - FLOYDS-N,1,1,,20.2088,g-ZTF,2020-02-29 08:20:07.999,ALeRCE,,2020TNSTR.677....1F,2020TNSCR1080....1A,
157,54579,SN 2020dcs,12:13:25.478,+37:41:57.80,SN IIn,0.02402,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF20aaocqkr,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",LT - SPRAT,1,1,,17.37,r-ZTF,2020-02-21 09:51:14.000,ZTF_AMPEL_NEW,,2020TNSTR.599....1N,2020TNSCR2448....1P,
158,54451,SN 2020cxu,02:52:40.656,+09:01:56.22,SN IIn,0.03,,,ZTF,ZTF,ZTF,ZTF,ZTF20aaivhra,P48 - ZTF-Cam,,1,1,,20.42,g-ZTF,2020-02-14 03:54:29.000,ZTF_AMPEL_COMPLETE,,2020TNSTR.567....1N,2020TNSCR2663....1Y,
159,54360,SN 2020cui,11:22:19.650,-07:34:47.14,SN IIn,0.025,,,"SGLF, ZTF, MASTER, Pan-STARRS, GaiaAlerts, ATLAS","ZTF, MASTER, Pan-STARRS, GaiaAlerts, ATLAS","SGLF, ePESSTO+",ATLAS; GaiaAlerts; MASTER; Pan-STARRS; ZTF,ZTF20aammbvq,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, LT - SPRAT",1,1,,18.51,r-ZTF,2020-02-09 10:03:26.000,Perez-Fournon,,2020TNSTR.540....1P,"2020TNSCR.573....1P, 2020TNSCR1501....1M",
160,54304,SN 2020csh,11:05:51.091,-18:37:17.15,SN IIn,0.07,SDSS J110551.53-183715.6,0.079,"ALeRCE, ATLAS, ZTF","ZTF, ATLAS",ePESSTO+,ATLAS; ZTF,ZTF20aaocklb,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",ESO-NTT - EFOSC2-NTT,1,1,,19.6509,r-ZTF,2020-02-16 10:08:30.000,ALeRCE,,2020TNSTR.514....1F,2020TNSCR.586....1M,
161,54188,SN 2020cnv,04:10:28.795,+34:06:46.00,SN IIn,0.111,,,ZTF,ZTF,ZTF,ZTF,ZTF20aahapgw,P48 - ZTF-Cam,,1,1,,20.91,r-ZTF,2020-01-14 05:29:45.000,ZTF_Bot1,,2020TNSTR.510....1F,2020TNSCR2662....1Y,
162,54092,SN 2020cke,08:47:17.920,-20:31:39.32,SN IIn,0.023,WISEA J084717.88-203139.0,,"ALeRCE, ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS",ZTF,ATLAS; GaiaAlerts; ZTF,ZTF20aamrreb,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",P60 - SEDM,1,1,,18.7233,r-ZTF,2020-02-12 06:31:51.000,ALeRCE,,2020TNSTR.466....1B,2020TNSCR.808....1D,
163,53259,SN 2020bfe,17:57:50.690,+33:47:48.26,SN IIn,0.099,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20aajvyja,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P200 - DBSP,1,1,,19.12,g-ZTF,2020-01-28 12:50:15.000,ZTF_AMPEL_NEW,,2020TNSTR.301....1N,2020TNSCR1738....1Y,
164,52352,SN 2020yy,14:18:53.920,+63:09:45.17,SN IIn,0.0675,,,SGLF,ZTF,BTDG,ZTF,ZTF20aadyyvk,P48 - ZTF-Cam,MMT - MMT-Blue,1,1,,20.57,g-ZTF,2020-01-05 12:13:54.000,Perez-Fournon,,2020TNSTR.147....1S,2020TNSCR.569....1G,
165,52239,SN 2020vz,07:34:32.286,+08:47:16.85,SN IIn,0.25,,,ZTF,ZTF,,ZTF,ZTF20aafegdf,P48 - ZTF-Cam,Gemini-S - GMOS-S,1,1,,21.0466,g-ZTF,2020-01-14 03:49:33.000,ZTF_CLU_PUBLIC,,2020TNSTR.137....1D,2020TNSCR.498....1M,
166,52137,SN 2020sj,09:26:19.860,-07:28:30.00,SN IIn,0.077,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ePESSTO+, ZTF",ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20aadtarr,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P60 - SEDM",1,1,,19.79,r-ZTF,2020-01-05 10:10:12.000,ZTF_AMPEL_COMPLETE,,2020TNSTR.105....1N,"2020TNSCR.223....1I, 2020TNSCR1485....1D",
167,52065,SN 2020rc,11:50:34.080,-04:20:22.78,SN IIn,0.081,,,"ZTF, GaiaAlerts","ZTF, GaiaAlerts",ZTF,GaiaAlerts; ZTF,ZTF20aadxrvb,"Gaia - Gaia-photometric, P48 - ZTF-Cam",APO-3.5m - DIS,1,1,,19.01,g-ZTF,2020-01-05 12:02:52.000,ZTF_Bot1,,2020TNSTR..97....1F,2020TNSCR.348....1G,
168,51817,SN 2020km,04:37:08.938,+72:27:36.90,SN IIn,0.1029,,,ZTF,ZTF,ZTF,ZTF,ZTF20aaaddgy,P48 - ZTF-Cam,,1,1,,19.67,g-ZTF,2020-01-01 02:39:44.000,ZTF_AMPEL_COMPLETE,,2020TNSTR..62....1N,2020TNSCR2662....1Y,
169,51767,SN 2020iq,02:55:19.720,-11:24:48.64,SN IIn,0.096,,,"ZTF, GaiaAlerts","ZTF, GaiaAlerts",ZTF,GaiaAlerts; ZTF,ZTF20aabcemq,"Gaia - Gaia-photometric, P48 - ZTF-Cam",,1,1,,19.67,g-ZTF,2020-01-02 04:01:56.000,ZTF_AMPEL_NEW,,2020TNSTR..62....1N,2020TNSCR1667....1D,
170,51763,SN 2020in,09:53:01.850,+20:14:03.53,SN IIn,0.11,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ZTF,Pan-STARRS; ZTF,ZTF20aaaweke,"P48 - ZTF-Cam, PS2 - GPC2",APO-3.5m - DIS,1,1,,19.56,r-ZTF,2020-01-01 10:19:49.000,ZTF_AMPEL_COMPLETE,,2020TNSTR..62....1N,2020TNSCR.205....1G,
171,65772,SN 2019aafk,22:56:20.930,+45:12:45.20,SN IIn,0.162,,,ZTF,ZTF,ZTF,ZTF,,P48 - ZTF-Cam,,1,1,,20.81,r-Sloan,2019-09-19 04:02:21.120,Yan,,2020TNSTR2673....1Y,2020TNSCR2676....1D,
172,65771,SN 2019aafj,14:48:39.800,+30:40:40.80,SN IIn,0.113,,,ZTF,ZTF,ZTF,ZTF,,P48 - ZTF-Cam,,1,1,,20.81,r-Sloan,2019-07-27 04:06:05.760,Yan,,2020TNSTR2672....1G,2020TNSCR2677....1Y,
173,65770,SN 2019aafi,22:31:58.180,+43:50:22.10,SN IIn,0.117,,,ZTF,ZTF,ZTF,ZTF,,P48 - ZTF-Cam,,1,1,,19.78,r-Sloan,2019-04-09 12:07:20.640,Yan,,2020TNSTR2672....1G,2020TNSCR2677....1Y,
174,65180,SN 2019aafe,23:16:16.484,+48:25:42.40,SN IIn,0.074,,,ZTF,ZTF,ZTF,ZTF,ZTF19abzfxel,P48 - ZTF-Cam,Keck1 - LRIS,1,1,,19.28,g-ZTF,2019-09-23 04:09:15.840,Strotjohann,,2020TNSTR2502....1H,2020TNSCR2526....1H,
175,51601,SN 2019zrk,11:39:47.400,+19:55:46.85,SN IIn,0.0362,,,"ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF20aacbyec,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",APO-3.5m - DIS,1,1,,20.1845,g-ZTF,2019-12-20 12:26:03.000,ZTF_CLU_PUBLIC,,2020TNSTR..33....1D,2020TNSCR.535....1G,
176,49465,SN 2019wrt,05:16:47.995,-07:28:43.06,SN IIn,0.057273,WISEA J051648.34-072834.4,0.057273,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19acyldun,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P60 - SEDM,1,1,,19.8015,g-ZTF,2019-12-14 04:33:28.000,Reusch,,2019TNSTR2610....1R,2020TNSCR1573....1D,
177,49422,SN 2019wqc,14:01:51.567,-10:24:39.67,SN IIn,0.04588,SDSS J140151.65-102436.7,0.059,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19acxqaot,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P60 - SEDM,1,1,,18.6425,g-ZTF,2019-12-14 13:34:35.000,ALeRCE,,2019TNSTR2596....1F,2020TNSCR.534....1D,
178,49344,SN 2019wnc,10:10:56.364,+01:04:17.16,SN IIn,0.0216,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19acyjviz,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",LT - SPRAT,1,1,,19.2088,r-ZTF,2019-12-10 10:32:26.000,ZTF_CLU_PUBLIC,,2019TNSTR2591....1D,2019TNSCR2724....1P,
179,49321,SN 2019wmf,10:29:53.883,+70:47:09.59,SN IIn,0.06,WISEA J102954.55+704710.0,,"ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",TCD,ATLAS; Pan-STARRS; ZTF,ZTF19acyjysk,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",LT - SPRAT,1,1,,19.534,g-ZTF,2019-12-13 13:24:25.000,ALeRCE,,2019TNSTR2587....1F,2019TNSCR2659....1P,
180,49316,SN 2019wma,13:47:51.072,+00:06:01.52,SN IIn,0.088,MGC 51048,0.08795,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19acykaae,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P60 - SEDM,1,1,,19.118,g-ZTF,2019-12-13 13:35:26.000,ALeRCE,,2019TNSTR2587....1F,2020TNSCR1624....1D,
181,48726,SN 2019vpk,04:16:58.470,-16:06:43.06,SN IIn,0.1006,WISEA J041658.36-160640.5,,"ALeRCE, Pan-STARRS, GaiaAlerts","ZTF, Pan-STARRS, GaiaAlerts",ZTF,ALeRCE; GaiaAlerts; Pan-STARRS,ZTF19acvkibv,"Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P200 - DBSP,1,1,,18.6756,r-ZTF,2019-11-25 06:33:38.000,ALeRCE,,2019TNSTR2440....1F,2020TNSCR..25....1D,
182,48597,SN 2019vkl,01:56:30.801,+18:26:23.74,SN IIn,0.064,,,"ZTF, ATLAS","ZTF, ATLAS",,ATLAS; ZTF,ZTF19acukucu,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",Lijiang-2.4m - YFOSC,1,1,,19.09,r-ZTF,2019-11-24 03:54:40.000,ZTF_AMPEL_NEW,,2019TNSTR2439....1N,2019TNSCR2611....1Z,
183,47378,SN 2019tqd,20:47:56.914,-12:58:56.63,SN IIn,0.047166,WISEA J204757.47-125856.1,0.047166,"ALeRCE, ZTF, ATLAS","ZTF, ATLAS",ZTF,ALeRCE; ATLAS; ZTF,ZTF19acjutrw,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",,1,1,,19.8662,g-ZTF,2019-10-29 04:24:05.000,ALeRCE,,2019TNSTR2215....1F,2019TNSCR2475....1D,
184,46895,SN 2019sxv,22:19:58.240,+25:37:46.78,SN IIn,0.04,SDSS J221957.83+253745.0,0.044,"ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF19acftude,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",APO-3.5m - DIS,1,1,,19.3416,r-ZTF,2019-10-20 04:38:33.000,ALeRCE,,2019TNSTR2126....1F,2019TNSCR2297....1F,
185,46746,SN 2019ssg,22:36:28.581,-07:38:02.20,SN IIn,0.1215,SDSS J223628.22-073800.4,0.136,"ALeRCE, ATLAS, ZTF, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ALeRCE; ATLAS; Pan-STARRS; ZTF,ZTF19acftbsn,"ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2",P60 - SEDM,1,1,,19.3555,r-ZTF,2019-10-18 04:40:25.000,ALeRCE,,2019TNSTR2104....1F,2020TNSCR2666....1Y,
186,46592,SN 2019smj,07:49:40.720,+05:04:27.16,SN IIn,0.06,WISEA J074940.69+050411.1,,"ALeRCE, ATLAS, GaiaAlerts, ZTF","ZTF, ATLAS, GaiaAlerts",ZTF,ALeRCE; ATLAS; GaiaAlerts; ZTF,ZTF19aceqlxc,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",APO-3.5m - DIS,1,1,,19.1268,r-ZTF,2019-10-13 11:28:42.000,ALeRCE,,2019TNSTR2069....1F,2019TNSCR2297....1F,
187,45474,SN 2019qvr,03:41:21.694,+22:49:20.82,SN IIn,0.075,2MASS J03412178+2249175,,"ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS",ZTF,ALeRCE; ATLAS; Pan-STARRS; ZTF,ZTF19acapech,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",APO-3.5m - DIS,1,1,,19.8666,g-ZTF,2019-09-24 09:03:36.000,ALeRCE,,2019TNSTR1897....1F,2019TNSCR2297....1F,
188,43216,SN 2019nns,02:10:43.828,+07:18:11.86,SN IIn,0.127,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19ablpasc,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",,1,1,,20.02,g-ZTF,2019-08-04 11:23:15.000,ZTF_AMPEL_COMPLETE,,2019TNSTR1504....1N,2020TNSCR2651....1Y,
189,43115,SN 2019njv,20:19:57.197,+15:22:38.71,SN IIn,0.01458,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF19abpidqn,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",,1,1,,19.68,r-ZTF,2019-08-12 07:10:33.000,ZTF_Bot1,,2019TNSTR1485....1F,2020TNSCR1667....1D,
190,42559,SN 2019mom,01:55:36.528,+53:35:30.82,SN IIn,0.0488,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF19ablojrw,"ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam",P200 - DBSP,1,1,,20.56,r-ZTF,2019-07-29 11:49:55.000,ZTF_Bot1,,2019TNSTR1418....1F,2019TNSCR1505....1D,
191,41774,SN 2019lkr,16:05:07.980,+73:35:03.95,SN IIn,0.03,,,"ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","TCD, ZTF",ATLAS; GaiaAlerts; ZTF,ZTF19abgndlf,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM",1,1,,18.78,g-ZTF,2019-07-16 04:46:36.000,ZTF_AMPEL_NEW,,2019TNSTR1287....1N,"2019TNSCR1306....1P, 2019TNSCR2840....1D",
192,41276,SN 2019krt,16:52:54.760,+20:43:03.54,SN IIn,0.03,,,"ZTF, Pan-STARRS, GaiaAlerts","ZTF, Pan-STARRS, GaiaAlerts",ZTF,GaiaAlerts; Pan-STARRS; ZTF,ZTF19abdviwl,"Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",P60 - SEDM,1,1,,19.05,r-ZTF,2019-07-05 07:34:29.000,ZTF_AMPEL_NEW,,2019TNSTR1174....1N,2019TNSCR1193....1F,
193,40779,SN 2019jys,00:15:25.650,-14:15:13.75,SN IIn,0.083,,,"ZTF, Pan-STARRS, GaiaAlerts","ZTF, Pan-STARRS, GaiaAlerts",ZTF,GaiaAlerts; Pan-STARRS; ZTF,ZTF19abcejfo,"Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2",P60 - SEDM,1,1,,18.11,r-ZTF,2019-06-28 10:36:32.000,ZTF_AMPEL_COMPLETE,,2019TNSTR1116....1N,2019TNSCR1273....1F,
194,39467,SN 2019iay,13:21:04.940,+08:10:06.62,SN IIn,0.0406,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF19abandzh,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",P60 - SEDM,1,1,,19.05,r-ZTF,2019-06-24 04:11:59.000,ZTF_Bot1,,2019TNSTR1072....1F,2019TNSCR1273....1F,
195,39296,SN 2019huk,14:20:36.886,-02:58:37.15,SN IIn,0.056,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF19aavsrgj,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",,1,1,,19.94,r-ZTF,2019-06-03 05:32:51.000,ZTF_AMPEL_COMPLETE,,2019TNSTR1038....1N,2020TNSCR2650....1Y,
196,38943,SN 2019hgy,17:48:20.506,+48:12:07.09,SN IIn,0.036,,,ZTF,ZTF,ZTF,ZTF,ZTF19aavjukt,P48 - ZTF-Cam,P60 - SEDM,1,1,,19.23,g-ZTF,2019-06-01 10:42:14.000,ZTF_Bot1,,2019TNSTR.988....1F,2020TNSCR1757....1F,
197,38656,SN 2019gvy,09:28:17.010,+26:19:36.44,SN IIn,0.045432,,,"ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS",ZTF,ATLAS; GaiaAlerts; ZTF,ZTF19aaxeaag,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",,1,1,,18.54,r-ZTF,2019-06-04 04:23:11.000,ZTF_AMPEL_NEW,,2019TNSTR.930....1N,2019TNSCR1273....1F,
198,37001,SN 2019ekv,16:20:21.569,-14:04:05.11,SN IIn,0.048,,,ZTF,ZTF,ZTF,ZTF,ZTF19aarxrem,P48 - ZTF-Cam,,1,1,,18.77,r-ZTF,2019-04-25 08:54:14.000,ZTF_Bot1,,2019TNSTR.706....1F,2019TNSCR1277....1F,
199,36965,SN 2019ejp,14:08:28.590,+29:16:11.17,SN IIn,0.118,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ePESSTO+,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF19aasekcx,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2",ESO-NTT - EFOSC2-NTT,1,1,,19.5,r-ZTF,2019-04-29 06:28:18.000,ZTF_AMPEL_NEW,,2019TNSTR.699....1N,2019TNSCR.847....1S,
200,36711,SN 2019dzw,17:31:09.957,-08:27:02.60,SN IIn,0.028,,,ZTF,ZTF,ePESSTO+,ZTF,ZTF19aarzaod,P48 - ZTF-Cam,ESO-NTT - EFOSC2-NTT,1,1,,20.47,g-ZTF,2019-04-25 10:27:50.000,ZTF_Bot1,,2019TNSTR.634....1F,2019TNSCR.642....1N,
201,36604,SN 2019dvv,12:23:17.770,+19:43:23.27,SN IIn,0.0305,,,"ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS",ZTF,ATLAS; GaiaAlerts; ZTF,ZTF19aapzbjr,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",P200 - DBSP,1,1,,19.66,g-ZTF,2019-04-23 05:28:03.000,ZTF_AMPEL_COMPLETE,,2019TNSTR.623....1N,2019TNSCR1864....1F,
202,36587,SN 2019dve,10:32:20.191,-01:13:01.30,SN IIn,0.1153,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19aaoxfyh,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",,1,1,,19.52,g-ZTF,2019-04-02 06:04:11.000,ZTF_AMPEL_COMPLETE,,2019TNSTR.623....1N,2020TNSCR2633....1Y,
203,36395,SN 2019dnz,19:48:31.477,+02:54:49.50,SN IIn,0.025,,,"ZTF, ATLAS","ZTF, ATLAS","TCD, ZTF",ATLAS; ZTF,ZTF19aaqasrq,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM",1,1,,18.56,r-ZTF,2019-04-12 10:36:28.000,ZTF_Bot1,,2019TNSTR.586....1F,"2019TNSCR.602....1P, 2019TNSCR2795....1F",
204,36108,SN 2019dde,14:28:12.040,-01:36:14.99,SN IIn,0.057,,,"ZTF, MASTER, Pan-STARRS, ATLAS","ZTF, MASTER, Pan-STARRS, ATLAS","ZTF, None",ATLAS; MASTER; Pan-STARRS; ZTF,ZTF19aaozsuh,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, SOAR - Goodman",1,1,,18.11,g-ZTF,2019-04-09 06:33:00.000,ZTF_AMPEL_NEW,,2019TNSTR1258....1N,"2019TNSCR.581....1F, 2019TNSCR2793....1C",
205,35856,SN 2019ctt,10:00:42.285,+12:02:23.34,SN IIn,0.046,,,"ZTF, ATLAS","ZTF, ATLAS","SCAT, ZTF",ATLAS; ZTF,ZTF19aanfqug,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM, UH88 - SNIFS",1,1,,19.31,g-ZTF,2019-03-30 05:00:25.000,ZTF_AMPEL_COMPLETE,,2019TNSTR.502....1N,"2019TNSCR.514....1T, 2019TNSCR2786....1T, 2019TNSCR2790....1F",
206,35779,SN 2019cqw,09:06:16.335,+67:30:50.08,SN IIn,0.049,,,"ZTF, ATLAS","ZTF, ATLAS",SCAT,ATLAS; ZTF,ZTF19aanqzhm,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",UH88 - SNIFS,1,1,,18.94,g-ZTF,2019-03-30 04:46:26.000,ZTF_AMPEL_NEW,,2019TNSTR.486....1N,2019TNSCR.514....1T,
207,35537,SN 2019cht,15:01:05.546,+50:39:22.25,SN IIn,0.125,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF19aalbfga,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",P60 - SEDM,1,1,,19.33,r-ZTF,2019-03-18 09:19:11.000,ZTF_AMPEL_COMPLETE,,2019TNSTR.444....1N,2020TNSCR2637....1Y,
208,35315,SN 2019cac,13:50:43.901,-02:30:25.01,SN IIn,0.0467,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19aaksxgp,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",P60 - SEDM,1,1,,19.51,g-ZTF,2019-02-12 11:25:26.000,ZTF_Bot1,,2019TNSTR.414....1F,2019TNSCR1139....1L,
209,35301,SN 2019bzq,14:01:38.386,+14:24:54.97,SN IIn,0.285,,,"ZTF, ATLAS","ZTF, ATLAS",ePESSTO,ATLAS; ZTF,ZTF19aailptb,"ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam",ESO-NTT - EFOSC2-NTT,1,1,,19.8162,g-ZTF,2019-02-08 11:18:08.000,Nordin,,2019TNSTR.410....1N,2019TNSCR.417....1B,
210,35249,SN 2019bxq,16:57:58.508,+78:36:13.58,SN IIn,0.014,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF19aamkmxv,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",P200 - DBSP,1,1,,18.32,r-ZTF,2019-03-15 08:52:34.000,ZTF_AMPEL_NEW,,2019TNSTR.404....1N,2019TNSCR.747....1F,
